X__1,FDR,desc
PBANKA_1356700,0.00019245880355160902,"kelch protein K13, putative"
PBANKA_1356800,1.28892117247973e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1357300,4.161997941847059e-06,"zinc finger protein, putative"
PBANKA_1358000,1.49190590951568e-07,thioredoxin 2
PBANKA_1358500,1.20570273401908e-06,"inner membrane complex protein, putative"
PBANKA_1359000,1.6358236242726498e-16,"protein transport protein SEC61 subunit alpha, putative"
PBANKA_1359200,3.23328956376752e-09,"DNA/RNA-binding protein Alba 2, putative"
PBANKA_1360100,2.0146857058323303e-12,nucleoside transporter 1
PBANKA_1360500,0.00629420212814676,ethanolamine-phosphate cytidylyltransferase
PBANKA_1362000,0.000570766613292299,"glutamate--tRNA ligase, putative"
PBANKA_1363300,0.01588252241739,"conserved Plasmodium protein, unknown function"
PBANKA_1364200,7.512724920751939e-14,"60S ribosomal protein L17, putative"
PBANKA_1364400,3.0251744167730605e-17,"inner membrane complex protein 1f, putative"
PBANKA_1364500,0.00186986755813503,"conserved Plasmodium protein, unknown function"
PBANKA_1365200,9.041667070141329e-14,"thioredoxin-related protein, putative"
PBANKA_1365500,5.507142454922629e-19,exported protein IBIS1
PBANKA_1400091,8.352842760715799e-05,"reticulocyte binding protein, putative"
PBANKA_1400600,2.3226685844766297e-60,"cytoadherence linked asexual protein, putative"
PBANKA_1400800,0.0243869898342725,protein UIS3
PBANKA_1401300,1.08345891096419e-07,"40S ribosomal protein S7, putative"
PBANKA_1401900,0.0165194136388497,"LisH domain-containing protein, putative"
PBANKA_1406500,0.000318465622731412,"conserved Plasmodium protein, unknown function"
PBANKA_1406700,1.0457673864459699e-09,"carbamoyl phosphate synthetase, putative"
PBANKA_1406800,0.000347647950034775,"40S ribosomal protein S27, putative"
PBANKA_1407600,0.0135194857763676,"60S ribosomal protein L24, putative"
PBANKA_1409200,2.4406995119708902e-26,"RNA-binding protein, putative"
PBANKA_1410300,1.4608856112592102e-08,"M1-family alanyl aminopeptidase, putative"
PBANKA_1416300,2.43707880197334e-05,"40S ribosomal protein S19, putative"
PBANKA_1418300,3.38187013212504e-08,"golgi protein 1, putative"
PBANKA_1420500,1.34606192128254e-16,"conserved Plasmodium protein, unknown function"
PBANKA_1420600,0.017605101655058,"histone H2B variant, putative"
PBANKA_1423300,5.880977541230941e-24,"DNA/RNA-binding protein Alba 1, putative"
PBANKA_1423500,0.000272782342892036,"60S ribosomal protein L13-2, putative"
PBANKA_1423600,2.04096382275782e-05,"40S ribosomal protein S16, putative"
PBANKA_1424300,5.9024352743679285e-71,"conserved Plasmodium protein, unknown function"
PBANKA_1425900,3.1435881123346196e-29,"conserved Plasmodium protein, unknown function"
PBANKA_1426200,0.00428494243417429,"CCR4-associated factor 1, putative"
PBANKA_1428700,0.000203587282587918,"eukaryotic translation initiation factor 3 subunit A, putative"
PBANKA_1428900,4.65566256016959e-05,"bromodomain protein 2, putative"
PBANKA_1430700,7.44661064783893e-16,"conserved Plasmodium protein, unknown function"
PBANKA_1433000,1.2921980526961998e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1433600,9.87348082199568e-06,thrombospondin-related apical membrane protein
PBANKA_1434100,8.687295901915289e-06,"dynamin-like protein, putative"
PBANKA_1434800,0.0027803495831007197,"aminophospholipid-transporting P-ATPase, putative"
PBANKA_1436500,7.06693713395182e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1437300,0.0065840879991227895,"endoplasmin, putative"
PBANKA_1437600,5.872027898321439e-27,"glideosome-associated protein 45, putative"
PBANKA_1439200,9.926855096144839e-33,"polyadenylate-binding protein 1, putative"
PBANKA_1441700,0.000288320663360716,"parasitophorous vacuolar protein 2, putative"
PBANKA_1443300,2.925150234083089e-57,"merozoite surface protein 9, putative"
PBANKA_1445800,4.4331977323377e-10,"ras-related protein Rab-2, putative"
PBANKA_1445900,3.6749983043643904e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1446100,0.00270444325179231,"amino acid transporter, putative"
PBANKA_1449400,4.05068415776003e-05,"splicing factor 3B subunit 3, putative"
PBANKA_1449700,6.54772477411251e-16,"conserved Plasmodium protein, unknown function"
PBANKA_1453400,1.65522365587617e-37,protein kinase 2
PBANKA_1453500,0.00023596599513652403,"HD superfamily phosphohydrolase protein, putative"
PBANKA_1454200,0.000876691348637836,"conserved Plasmodium protein, unknown function"
PBANKA_1456100,0.000141404063821843,"40S ribosomal protein S17, putative"
PBANKA_1457550,0.0206062039722662,ACEA small nucleolar RNA U3
PBANKA_1459400,0.00167501809207628,"conserved Plasmodium protein, unknown function"
PBANKA_1459500,2.0501080724188397e-68,"myosin A tail domain interacting protein MTIP, putative"
PBANKA_1464500,4.97805835985475e-05,"ATP-dependent RNA helicase DRS1, putative"
PBANKA_1464900,4.6538968819320395e-17,"rhoptry neck protein 3, putative"
PBANKA_1465100,1.49506934085384e-08,"Plasmodium exported protein, unknown function"
PBANKA_MIT00800:rRNA,9.70824987760638e-10,no description
PBANKA_MIT01000:rRNA,3.44048181828292e-05,no description
