X__1,FDR,desc
PBANKA_0803800,1.55265012831232e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0803900,0.0268516798425718,"conserved Plasmodium protein, unknown function"
PBANKA_0804000,0.000255183659685505,"60S ribosomal protein L37, putative"
PBANKA_0804100,0.0011939028515941,"conserved Plasmodium protein, unknown function"
PBANKA_0804400,0.0104391478962591,"conserved Plasmodium protein, unknown function"
PBANKA_0804500,6.0224882925006695e-24,"rhoptry-associated membrane antigen, putative"
PBANKA_0804600,0.031223840961101004,"AAA family ATPase, putative"
PBANKA_0805000,3.5337651489044005e-09,"RAP protein, putative"
PBANKA_0805500,3.3800890828338496e-11,"conserved Plasmodium protein, unknown function"
PBANKA_0805600,0.00438704902179048,"EKC/KEOPS complex subunit BUD32, putative"
PBANKA_0805700,4.434311434255369e-68,"heat shock protein 90, putative"
PBANKA_0805800,8.250664872983811e-14,"RNA-binding protein, putative"
PBANKA_0805900,0.000584558149027337,"kinesin-8, putative"
PBANKA_0806000,0.0009307247056533529,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_0806100,0.0279621319314964,"endonuclease/exonuclease/phosphatase family protein, putative"
PBANKA_0806200,0.00023039253103927402,"E3 ubiquitin-protein ligase RBX1, putative"
PBANKA_0806300,1.01226268566768e-08,"P-type ATPase, putative"
PBANKA_0806500,0.000314279847128793,"triosephosphate isomerase, putative"
PBANKA_0806600,8.751465731986391e-07,"cleavage and polyadenylation specificity factor, putative"
PBANKA_0806800,0.0071393555150394,"conserved Plasmodium protein, unknown function"
PBANKA_0807000,0.0158897441687484,"DNA-directed RNA polymerase II subunit RPB1, putative"
PBANKA_0807100,0.00022558199972370698,stomatin-like protein
PBANKA_0807300,1.48683744116688e-10,"conserved Plasmodium protein, unknown function"
PBANKA_0807400,0.00752299606151972,"26S proteasome non-ATPase regulatory subunit 9, putative"
PBANKA_0807500,0.00572974748839365,"conserved Plasmodium protein, unknown function"
PBANKA_0807600,0.0493999847674985,"40S ribosomal protein S11, putative"
PBANKA_0808100,0.0151708189398371,6-cysteine protein
PBANKA_0808200,0.0125884817995933,"proteasome subunit alpha type-3, putative"
PBANKA_0809400,4.63977432166776e-07,plasma membrane protein 1
PBANKA_0810500,2.04447169821146e-18,"apoptosis-related protein, putative"
PBANKA_0810600,0.0103736451476086,"exoribonuclease, putative"
PBANKA_0811000,1.3047370601971998e-28,"small nuclear ribonucleoprotein Sm D3, putative"
PBANKA_0811100,1.51975877003549e-06,"helicase SKI2W, putative"
PBANKA_0811300,0.00657814524962965,"exportin-7, putative"
PBANKA_0811400,0.0348778896162051,"conserved Plasmodium protein, unknown function"
PBANKA_0812200,0.00553931836827076,"conserved Plasmodium protein, unknown function"
PBANKA_0812500,0.0493696572608127,"conserved Plasmodium protein, unknown function"
PBANKA_0812800,0.007304913065058921,"GTP-binding protein, putative"
PBANKA_0814000,0.0217535811577204,"conserved protein, unknown function"
PBANKA_0814200,0.00039080439696985897,"elongation factor 1-beta, putative"
PBANKA_0814300,0.0097555512191447,"conserved Plasmodium protein, unknown function"
PBANKA_0815400,0.000109000676477146,"conserved Plasmodium protein, unknown function"
PBANKA_0816100,0.000493629782322215,"SUMO-conjugating enzyme UBC9, putative"
PBANKA_0816400,3.83332870561871e-21,"ATP-dependent 6-phosphofructokinase, putative"
PBANKA_0817000,0.000351474931710196,"major facilitator superfamily domain-containing protein, putative"
PBANKA_0818400,0.00637862597791394,"conserved Plasmodium protein, unknown function"
PBANKA_0818600,0.007541612324091671,"pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43, putative"
PBANKA_0818900,0.0042136718805025,"heat shock protein 70, putative"
PBANKA_0819000,3.11847854330657e-15,"glideosome-associated protein 50, putative"
PBANKA_0819100,0.000664165013622127,"cytochrome b5, putative"
PBANKA_0819300,9.919149047868241e-05,"eukaryotic translation initiation factor 3 subunit F, putative"
PBANKA_0819600,8.7678383792425e-20,"conserved Plasmodium protein, unknown function"
PBANKA_0819900,4.99215160901834e-10,nucleosome assembly protein
PBANKA_0820100,5.16287984775551e-05,"PPPDE peptidase, putative"
PBANKA_0821700,3.6808324862056e-13,"inosine-5'-monophosphate dehydrogenase, putative"
PBANKA_0821900,7.73858867011052e-25,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_0823100,0.0038252171782559297,"S-adenosylmethionine synthetase, putative"
PBANKA_0823300,0.000138761625454037,"para-aminobenzoic acid synthetase, putative"
PBANKA_0823400,6.77443310352275e-11,"phosphoglycerate kinase, putative"
PBANKA_0823800,2.57159733670346e-09,"3-oxoacyl-[acyl-carrier-protein] reductase, putative"
PBANKA_0823900,0.0276287785601159,"DNA-directed RNA polymerase II subunit RPB3, putative"
PBANKA_0824100,0.009717869879521071,"nitric oxide synthase, putative"
PBANKA_0824400,1.98967884353407e-19,"cyclin-dependent kinases regulatory subunit, putative"
PBANKA_0824600,0.0102504165435709,"conserved protein, unknown function"
PBANKA_0825400,0.0107145628788937,"conserved Plasmodium protein, unknown function"
PBANKA_0825700,5.4849246583212905e-15,"telomeric repeat binding factor 1, putative"
PBANKA_0825800,4.51379045342799e-07,"conserved Plasmodium protein, unknown function"
PBANKA_0825900,4.517933743313111e-08,"conserved Plasmodium protein, unknown function"
PBANKA_0826400,2.96672467585361e-06,"zinc binding protein (Yippee), putative"
PBANKA_0826500,0.000517271539434128,"histone deacetylase 1, putative"
PBANKA_0826800,0.00311435339499841,"protein kinase, putative"
PBANKA_0827100,0.0018313829614699602,"protein kinase, putative"
PBANKA_0828000,0.00302639644197983,"zinc finger protein, putative"
PBANKA_0828500,5.02361875366706e-06,serine/threonine protein phosphatase 4
PBANKA_0828600,0.0123273080461524,"cytochrome c oxidase subunit 5B, putative"
PBANKA_0828900,8.585969885237221e-07,"conserved Plasmodium protein, unknown function"
PBANKA_0829100,9.27936007691561e-06,"conserved Plasmodium protein, unknown function"
PBANKA_0829500,4.5363763642739803e-07,"conserved Plasmodium protein, unknown function"
PBANKA_0830200,1.6857171339182398e-19,high molecular weight rhoptry protein 2
PBANKA_0830400,0.0040589685267552605,G2 protein
PBANKA_0831000,2.11445682907846e-14,merozoite surface protein 1
PBANKA_0832200,9.695474710807331e-08,"PUB domain-containing protein, putative"
PBANKA_0833000,6.90900971821702e-08,profilin
PBANKA_0833100,4.2712909492886295e-50,"M18 aspartyl aminopeptidase, putative"
PBANKA_0833200,0.00162015641018503,"peptide chain release factor 1, putative"
PBANKA_0833500,0.000149521461943958,"conserved Plasmodium protein, unknown function"
PBANKA_0835200,1.72123610536915e-07,"AP2 domain transcription factor, putative"
PBANKA_0901300,2.59637792711168e-09,membrane associated erythrocyte binding-like protein
PBANKA_0901400,0.00518308120682934,"ATP synthase subunit delta, mitochondrial, putative"
PBANKA_0901800,0.00339845509040034,"conserved Plasmodium protein, unknown function"
PBANKA_0902100,3.21172469988443e-19,sporozoite and liver stage asparagine-rich protein
PBANKA_0902300,4.7221887217394e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0903000,0.017572847877593997,"ribosome assembly protein 4, putative"
PBANKA_0903100,2.99906952214401e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0903700,0.000145364828180781,"cysteine-rich PDZ-binding protein, putative"
PBANKA_0903800,0.00030699090567129104,"serine/threonine protein kinase, putative"
PBANKA_0904300,0.0365915616709593,"apicoplast import protein Tic20, putative"
PBANKA_0904700,3.0024225890888303e-08,"60S ribosomal protein L41, putative"
PBANKA_0904900,1.90100223207027e-10,"mitochondrial large subunit ribosomal protein, putative"
PBANKA_0905900,0.00232062120663834,AP2 domain transcription factor AP2-O
PBANKA_0906600,0.0393573953847239,"coproporphyrinogen-III oxidase, putative"
PBANKA_0907800,0.0201323211091113,"conserved Apicomplexan protein, unknown function"
PBANKA_0907900,0.0472315077319098,"conserved Plasmodium protein, unknown function"
PBANKA_0908300,0.0027087437543891198,"conserved Plasmodium protein, unknown function"
PBANKA_0908600,6.12386867083241e-13,"conserved Plasmodium protein, unknown function"
PBANKA_0909000,0.0015694027232068,"carbonic anhydrase, putative"
PBANKA_0909100,2.21816485455512e-08,"conserved protein, unknown function"
PBANKA_0909400,0.0374789591053176,"conserved Plasmodium protein, unknown function"
PBANKA_0909500,0.000135890998208185,"AAA family ATPase, putative"
PBANKA_0909800,2.33173927878695e-05,"RNA-binding protein, putative"
PBANKA_0910300,0.000135890998208185,"guanylyl cyclase, putative"
PBANKA_0910700,1.0564881193266299e-08,"conserved Plasmodium protein, unknown function"
PBANKA_0910900,3.02803339784987e-09,sporozoite surface protein essential for liver stage development
PBANKA_0911000,7.099170481452609e-07,"calcium-binding protein, putative"
PBANKA_0911400,1.9097532442129998e-05,"CLPTM1 domain-containing protein, putative"
PBANKA_0911650,0.000616900053724874,U2 spliceosomal RNA
PBANKA_0911700,4.48778483016825e-06,subtilisin-like protease 2
PBANKA_0911900,0.0068460222660559795,"conserved Plasmodium protein, unknown function"
PBANKA_0912000,5.83883810085261e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0912300,8.961529946796931e-07,"tudor staphylococcal nuclease, putative"
PBANKA_0912500,0.0177370710389787,"conserved Plasmodium protein, unknown function"
PBANKA_0913300,0.000852085083265791,"regulator of chromosome condensation, putative"
PBANKA_0913800,0.012525341697616002,"DNA-directed RNA polymerase I subunit RPA2, putative"
PBANKA_0914300,4.71401310230924e-05,"protein disulfide isomerase related protein, putative"
PBANKA_0914400,8.091437747192208e-69,"heat shock protein 70, putative"
PBANKA_0914700,2.9989949109245e-05,"FHA domain-containing protein, putative"
PBANKA_0915000,0.0219963505590547,apical membrane antigen 1
PBANKA_0915600,6.3235138205842495e-49,aquaglyceroporin
PBANKA_0916200,5.2193573523481e-05,"T-complex protein 1 subunit alpha, putative"
PBANKA_0916700,0.014535732139337,"conserved Plasmodium protein, unknown function"
PBANKA_0917990,6.2504404087512e-05,small nucleolar RNA snoR13
PBANKA_0918000,3.04817942551152e-07,"60S acidic ribosomal protein P0, putative"
PBANKA_0918400,0.00023918798406983598,"conserved Plasmodium protein, unknown function"
PBANKA_0918700,0.028095375425358,"A/G-specific adenine glycosylase, putative"
PBANKA_0918800,0.000380214417552726,"rRNA (cytosine-C(5))-methyltransferase, putative"
PBANKA_0919300,8.978934950798471e-10,"spermidine synthase, putative"
PBANKA_0919800,0.0158277632021199,"bifunctional farnesyl/geranylgeranyl diphosphate synthase, putative"
PBANKA_0919900,2.3626510938563896e-09,"ATP-dependent 6-phosphofructokinase, putative"
PBANKA_0920100,0.0241396830039596,"prefoldin subunit 5, putative"
PBANKA_0920500,1.96587604275473e-09,"conserved Plasmodium protein, unknown function"
PBANKA_0920800,0.0193260400545752,"CRAL/TRIO domain-containing protein, putative"
PBANKA_0921500,1.89265121368978e-07,"small nuclear ribonucleoprotein F, putative"
PBANKA_0921700,1.3334212582035001e-07,"autophagy-related protein 23, putative"
PBANKA_0922100,0.0159218780964965,"40S ribosomal protein S18, putative"
PBANKA_0922500,3.60729555170141e-06,"kelch domain-containing protein, putative"
PBANKA_0922900,0.0005687829022467361,"mitochondrial import inner membrane translocase subunit TIM44, putative"
PBANKA_0923000,0.000777458253387425,"DNA-directed RNA polymerase, putative"
PBANKA_0923100,0.000244612838362497,"conserved Plasmodium protein, unknown function"
PBANKA_0923300,0.0112557984580949,"conserved Plasmodium protein, unknown function"
PBANKA_0923600,1.4505817903886999e-05,"GrpE protein homolog, mitochondrial, putative"
PBANKA_0923700,0.000452848340422406,"ethanolamine kinase, putative"
PBANKA_0923900,0.0009475056624160391,"U6 snRNA-associated Sm-like protein LSm1, putative"
PBANKA_0924000,3.1539988207171594e-69,"conserved Plasmodium protein, unknown function"
PBANKA_0924400,0.0245344105018792,"13 kDa ribonucleoprotein-associated protein, putative"
PBANKA_0924600,8.71092905321092e-12,"mitochondrial ribosomal protein L37, putative"
PBANKA_0924900,3.9262882660255094e-38,"translation elongation factor EF-1, subunit alpha, putative"
PBANKA_0925200,0.000855759650421114,calcium-dependent protein kinase 7
PBANKA_0925300,0.0015243492253923698,"conserved Plasmodium protein, unknown function"
PBANKA_0925400,0.00615316743134243,"dynein heavy chain, putative"
PBANKA_0926100,2.89167212835531e-06,"cupin-like protein, putative"
PBANKA_0926700,1.5996248482322598e-31,exported protein 1
PBANKA_0926800,0.00867551200006176,"conserved Plasmodium protein, unknown function"
PBANKA_0927100,0.00437982777525001,"conserved Plasmodium protein, unknown function"
PBANKA_0928100,2.3706231729282794e-60,"phosphoglycerate mutase, putative"
PBANKA_0928200,0.0052759456342646605,"conserved Plasmodium protein, unknown function"
PBANKA_0928500,2.02618706735625e-12,"ATP-dependent zinc metalloprotease FTSH, putative"
PBANKA_0928800,0.00125407483635385,"splicing factor U2AF small subunit, putative"
PBANKA_0929200,3.0833322095885397e-06,"conserved Plasmodium protein, unknown function"
PBANKA_0929500,1.27000670925006e-05,"histone acetyltransferase, putative"
PBANKA_0929600,1.54889593417977e-08,"nucleolar protein 56, putative"
PBANKA_0929900,0.001186461976168,"heat shock protein 90, putative"
PBANKA_0930100,0.000351075701044819,"conserved Plasmodium protein, unknown function"
PBANKA_0930600,0.00833045102277835,"conserved Plasmodium protein, unknown function"
PBANKA_0931100,8.84848417892464e-14,"conserved Plasmodium protein, unknown function"
PBANKA_0931300,3.19869707743722e-08,"dipeptidyl aminopeptidase 1, putative"
PBANKA_0931700,1.72824695694973e-17,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0931800,2.61608696918731e-05,"pyridoxine biosynthesis protein PDX2, putative"
PBANKA_0932000,1.9623321964021497e-24,rhoptry neck protein 4
PBANKA_0932100,0.00100605446172337,palmitoyltransferase DHHC9
PBANKA_0932200,4.35477592110485e-06,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932300,2.4943411616742503e-13,"AP2 domain transcription factor, putative"
PBANKA_0932400,5.626930740033339e-07,berghepain-2
PBANKA_0932500,4.33125089585605e-10,"histone-lysine N-methyltransferase SET7, putative"
PBANKA_0932600,0.000180023335328046,"conserved Plasmodium protein, unknown function"
PBANKA_0932700,2.5558694982942304e-09,"conserved Plasmodium protein, unknown function"
PBANKA_0932900,6.817899867428499e-09,"glycerol-3-phosphate dehydrogenase, putative"
PBANKA_0933200,1.92499439860778e-06,"conserved Plasmodium protein, unknown function"
PBANKA_0933700,9.81438362600144e-09,mitogen-activated protein kinase 2
PBANKA_0933800,0.0352040885506009,"conserved Plasmodium protein, unknown function"
PBANKA_0933900,0.0119764076072278,"glyoxalase I, putative"
PBANKA_0934200,0.0011572567851108801,"ubiquitin domain-containing protein DSK2, putative"
PBANKA_0934300,0.000453873889873884,"UDP-galactose transporter, putative"
PBANKA_0934500,0.0143441787368434,protein tyrosine phosphatase
PBANKA_0934600,0.0231687992125283,"conserved Plasmodium protein, unknown function"
PBANKA_0935100,1.32043306139e-12,"conserved protein, unknown function"
PBANKA_0936900,0.00527537328916839,"actin-like protein, putative"
PBANKA_0937000,1.98419946538106e-10,"mitochondrial ribosomal protein L11 precursor, putative"
PBANKA_0937200,0.0293298861234793,"RNA-binding protein, putative"
PBANKA_0937700,0.0352040885506009,"60S ribosomal protein L36, putative"
PBANKA_0938000,2.4800004586135897e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0938400,2.0636183190058602e-05,"endoplasmic reticulum-resident calcium binding protein, putative"
PBANKA_0938500,0.0266234986062764,"succinyl-CoA synthetase alpha subunit, putative"
PBANKA_0938600,0.0266234986062764,"casein kinase 2, alpha subunit"
PBANKA_0938700,3.16186030131759e-05,"D-tyrosyl-tRNA(Tyr) deacylase, putative"
PBANKA_0939100,0.0268516798425718,"AP2 domain transcription factor, putative"
PBANKA_0939500,0.00025211231021391004,DNA repair protein RAD51
PBANKA_0940100,1.54425812397222e-07,"protein kinase, putative"
PBANKA_0940300,7.862926795650229e-05,"DEAD/DEAH box helicase, putative"
PBANKA_0940600,0.00871574027710181,"exonuclease, putative"
PBANKA_0940900,0.000336110569938223,"RuvB-like helicase 2, putative"
PBANKA_0941200,4.2319240742099e-08,"tRNA-splicing ligase RtcB, putative"
PBANKA_0942200,6.95132253326776e-30,"DNA-directed RNA polymerase III subunit RPC8, putative"
PBANKA_0942500,0.0191724233959658,"thioredoxin, putative"
PBANKA_0943400,6.9854633715787405e-12,CPW-WPC family protein
PBANKA_0943500,4.21697172178719e-08,FeS cluster assembly protein SufD
PBANKA_0943600,0.0281342955045375,"60S acidic ribosomal protein P1, putative"
PBANKA_0943900,0.008155504421680629,PIR protein
PBANKA_1000300,2.70665461141315e-05,"Plasmodium exported protein, unknown function"
PBANKA_1000700,5.0881640049223606e-06,"regulator of chromosome condensation, putative"
PBANKA_1000800,2.2324793496807699e-07,"pre-mRNA splicing factor, putative"
PBANKA_1001300,3.0831289815918893e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1001800,1.06731508754246e-05,AP2 domain transcription factor AP2-SP2
PBANKA_1001900,7.20477679354011e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1002200,0.0009029675709460869,6-cysteine protein
PBANKA_1002300,9.71442060404312e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1002400,8.66061915322648e-12,"dipeptidyl aminopeptidase 3, putative"
PBANKA_1002700,0.0378196056823304,"ATP-dependent RNA helicase DDX51, putative"
PBANKA_1002800,5.4804383164946704e-05,"protein transport protein Sec24B, putative"
PBANKA_1003000,1.17598763498929e-12,liver specific protein 2
PBANKA_1003100,0.0195230317833335,"pre-mRNA-processing-splicing factor 8, putative"
PBANKA_1003400,2.97771227747179e-06,"lysine decarboxylase, putative"
PBANKA_1003600,5.0034726241112995e-06,"apical sushi protein, putative"
PBANKA_1003800,4.95701550188648e-10,"V-type proton ATPase subunit B, putative"
PBANKA_1003900,2.234699102228639e-83,gametocyte-specific protein
PBANKA_1004000,2.25536444509472e-20,"cytosolic glyoxalase II, putative"
PBANKA_1004400,7.44703889977535e-07,"ribosomal protein L25, putative"
PBANKA_1004500,0.0458229127952681,"conserved Plasmodium protein, unknown function"
PBANKA_1004800,0.000125191099225388,"peptidyl-tRNA hydrolase 2, putative"
PBANKA_1005200,0.00953116394245613,"conserved Plasmodium protein, unknown function"
PBANKA_1006000,0.0169089679268023,"conserved Plasmodium protein, unknown function"
PBANKA_1006300,3.505978816344701e-08,perforin-like protein 1
PBANKA_1006500,6.682554886553929e-13,"tRNA N6-adenosine threonylcarbamoyltransferase, putative"
PBANKA_1006900,3.11789699107367e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1007000,1.6059539274645e-26,"chaperone protein DnaJ, putative"
PBANKA_1007200,1.54555618685724e-09,"replication protein A1, large subunit, putative"
PBANKA_1007300,6.06297484668118e-28,"peptide chain release factor 2, putative"
PBANKA_1007700,3.26448830387191e-06,protein phosphatase PPM1
PBANKA_1008000,3.33670643048763e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1008100,6.60818258685089e-05,"ribosome biogenesis GTPase A, putative"
PBANKA_1008200,6.3552439004235296e-15,cGMP-dependent protein kinase
PBANKA_1008300,2.02618706735625e-12,"GTP-binding protein, putative"
PBANKA_1008500,6.09773662291637e-13,translocon component PTEX150
PBANKA_1008600,6.205222765846079e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1009200,0.0009379751473133789,"conserved Plasmodium protein, unknown function"
PBANKA_1009500,7.48579755738598e-05,"NAD(P)H-dependent glutamate synthase, putative"
PBANKA_1009600,1.57518195498178e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1009800,6.36580608995316e-09,"cytochrome c oxidase assembly protein COX15, putative"
PBANKA_1009900,0.0233133746895155,"conserved Plasmodium protein, unknown function"
PBANKA_1010000,1.29772589980474e-13,"mitochondrial acidic protein MAM33, putative"
PBANKA_1010200,4.26543187971709e-09,"methionine aminopeptidase 2, putative"
PBANKA_1010400,0.0030696080454284303,"conserved Plasmodium protein, unknown function"
PBANKA_1010500,0.0314718798844206,"Hsp70/Hsp90 organizing protein, putative"
PBANKA_1010600,6.32299851809035e-17,"calmodulin, putative"
PBANKA_1010800,1.8075472886291898e-37,"CCR4-associated factor 16, putative"
PBANKA_1011400,0.0393272085505472,"DNA topoisomerase 2, putative"
PBANKA_1011700,0.0245967543811816,"conserved Plasmodium protein, unknown function"
PBANKA_1012200,7.60372120055235e-09,"protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative"
PBANKA_1012800,0.0125735012968512,"voltage-dependent anion-selective channel protein, putative"
PBANKA_1013100,1.26140085752281e-19,"60S ribosomal protein L14, putative"
PBANKA_1013500,0.0266234986062764,"large subunit GTPase 1, putative"
PBANKA_1013800,9.26310887697571e-13,"cytochrome c oxidase subunit 2, putative"
PBANKA_1014000,1.8654630997216e-17,"NADP-specific glutamate dehydrogenase, putative"
PBANKA_1014400,3.71914124266678e-10,"acid phosphatase, putative"
PBANKA_1014500,3.26649118728086e-16,"plasmepsin IX, putative"
PBANKA_1015400,2.8580124382893397e-06,CPW-WPC family protein
PBANKA_1016100,1.71590670802322e-08,"peptide chain release factor 1, putative"
PBANKA_1017900,0.000153806268511523,phosphoenolpyruvate carboxylase
PBANKA_1018500,0.0180517426300318,"transcription factor BTF3, putative"
PBANKA_1018700,0.00011816437110522099,"conserved Plasmodium protein, unknown function"
PBANKA_1019500,4.3739424015274e-13,"60S ribosomal protein L5, putative"
PBANKA_1019700,0.00114565056536413,"conserved Plasmodium protein, unknown function"
PBANKA_1020100,0.014535732139337,serine/threonine protein phosphatase 7
PBANKA_1020200,6.1410749627805e-06,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1021200,4.0829960684237895e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1022000,0.00193067395143691,"40S ribosomal protein S25, putative"
PBANKA_1022400,0.0284772180985318,"dynein light chain, putative"
PBANKA_1022800,0.00946800660008976,"glycine--tRNA ligase, putative"
PBANKA_1023100,0.000123434318143632,"conserved Plasmodium protein, unknown function"
PBANKA_1023500,0.000165972702673753,"conserved Plasmodium protein, unknown function"
PBANKA_1024100,0.0135677143174514,"ATP-dependent rRNA helicase SPB4, putative"
PBANKA_1024300,0.0013967598202643,"ATP-dependent RNA helicase DBP4, putative"
PBANKA_1024700,6.14337884540183e-22,"ubiquitin fusion degradation protein 1, putative"
PBANKA_1024900,7.805076105208299e-06,"DNA replication licensing factor MCM2, putative"
PBANKA_1025200,2.82227918587342e-06,"H/ACA ribonucleoprotein complex subunit 4, putative"
PBANKA_1025300,5.753616268236789e-07,"rap guanine nucleotide exchange factor, putative"
PBANKA_1025800,1.01984943468461e-25,"prefoldin subunit 2, putative"
PBANKA_1026000,3.79850398781389e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1026200,1.49379171539042e-09,"NADP-specific glutamate dehydrogenase, putative"
PBANKA_1027900,5.83742023476838e-06,"small nuclear ribonucleoprotein-associated protein B, putative"
PBANKA_1028300,1.9416044599710603e-11,serine/threonine protein phosphatase PP1
PBANKA_1028400,5.650903583601519e-09,"60S ribosomal protein L10, putative"
PBANKA_1029800,0.0019285592346785,"glycylpeptide N-tetradecanoyltransferase, putative"
PBANKA_1030000,3.51523662037789e-13,deoxyhypusine synthase
PBANKA_1030100,6.816444343954649e-13,actin II
PBANKA_1030300,1.5396730653777599e-18,"nuclear transport factor 2, putative"
PBANKA_1030500,2.73556256925856e-05,"mini-chromosome maintenance complex-binding protein, putative"
PBANKA_1030600,0.0456276515192764,"p1/s1 nuclease, putative"
PBANKA_1031000,0.00017799397139439799,"conserved Plasmodium protein, unknown function"
PBANKA_1031100,7.135225120423391e-11,"plastid replication-repair enzyme, putative"
PBANKA_1031900,2.6714850548301003e-08,"eukaryotic translation initiation factor 2 subunit gamma, putative"
PBANKA_1032100,2.71444937534723e-11,rhoptry-associated protein 1
PBANKA_1032200,0.00204736032616808,"WD repeat-containing protein, putative"
PBANKA_1032300,0.000106040297380873,"cytidine triphosphate synthetase, putative"
PBANKA_1033100,5.2193573523481e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1033300,0.00244151111490098,"conserved Plasmodium protein, unknown function"
PBANKA_1033400,5.1825779963430104e-05,"aldo-keto reductase, putative"
PBANKA_1033800,0.0257274369631478,"conserved protein, unknown function"
PBANKA_1033900,0.00738573595672055,"40S ribosomal protein S8e, putative"
PBANKA_1034400,4.9386258794583e-25,plasmepsin IV
PBANKA_1034500,0.021903383022854998,"conserved Plasmodium protein, unknown function"
PBANKA_1034900,8.109434909052651e-06,"pre-mRNA-splicing factor 38B, putative"
PBANKA_1035100,8.668110675110849e-13,"rRNA 2'-O-methyltransferase fibrillarin, putative"
PBANKA_1035300,8.651801643532791e-11,"radical SAM protein, putative"
PBANKA_1035400,2.03974683046217e-08,"glideosome associated protein with multiple membrane spans 3, putative"
PBANKA_1035600,0.00565066578330249,"ATP-dependent Clp protease regulatory subunit ClpC, putative"
PBANKA_1037600,0.0067041721234533894,"rRNA biogenesis protein RRP5, putative"
PBANKA_1037800,0.000362646575674098,secreted ookinete adhesive protein
PBANKA_1038100,7.31596430361875e-06,"DNA-directed RNA polymerase II subunit RPB4, putative"
PBANKA_1038800,0.0415068252962275,"conserved Plasmodium protein, unknown function"
PBANKA_1039200,7.07488647275617e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1039400,0.00179843369620725,"ribosomal protein S27a, putative"
PBANKA_1039500,0.000764982222952788,"zinc finger protein, putative"
PBANKA_1100900,0.0015913497411047,fam-a protein
PBANKA_1101000,2.86873809179056e-27,fam-a protein
PBANKA_1101100,2.1561331394407e-08,"Plasmodium exported protein, unknown function"
PBANKA_1101400,0.000519870067884291,rhoptry-associated protein 2/3
PBANKA_1101600,0.0410100052558251,"chromosome assembly factor 1, putative"
PBANKA_1103000,1.08461043074597e-12,"serine/arginine-rich splicing factor 12, putative"
PBANKA_1103400,8.097311165571109e-15,"60S ribosomal protein L31, putative"
PBANKA_1104200,1.5406970731589699e-22,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative"
PBANKA_1104300,0.0424229687800279,"centrosomal protein CEP120, putative"
PBANKA_1104500,1.6002552849194e-05,"conserved protein, unknown function"
PBANKA_1105500,0.0149133227401542,"conserved Plasmodium protein, unknown function"
PBANKA_1105700,2.21898453969701e-14,"60S ribosomal subunit protein L24, putative"
PBANKA_1105800,0.0344745208817057,"TATA-box binding protein, putative"
PBANKA_1106000,2.37550365011797e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1106100,9.127197645140121e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1106500,1.1023399669846001e-07,rhomboid protease ROM4
PBANKA_1106700,3.08260344536149e-09,"60S ribosomal protein L4, putative"
PBANKA_1107600,2.25445978295698e-06,6-cysteine protein
PBANKA_1107700,0.004068305940642,"SET domain protein, putative"
PBANKA_1108200,0.0018269623504122698,"conserved Plasmodium protein, unknown function"
PBANKA_1108500,4.16108046012676e-17,"conserved Plasmodium protein, unknown function"
PBANKA_1108700,0.0463993866571878,"structural maintenance of chromosomes protein 4, putative"
PBANKA_1109000,8.70274363285378e-16,"RNA polymerase I, putative"
PBANKA_1109100,0.034639610739956,"ERCC4 domain-containing protein, putative"
PBANKA_1109200,3.18139544295832e-10,"asparagine--tRNA ligase, putative"
PBANKA_1109300,1.2195525436784698e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1109700,3.39276552002316e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1110700,7.07619094423832e-09,"stearoyl-CoA desaturase, putative"
PBANKA_1112800,4.90161475985095e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1113000,4.18577853113493e-20,"purine nucleoside phosphorylase, putative"
PBANKA_1113100,4.89347320054519e-08,"GTP-binding protein, putative"
PBANKA_1114600,0.0240959597502636,"pre-mRNA-splicing factor CWC2, putative"
