X__1,FDR,desc
PBANKA_1109000,0.019789809056889998,"RNA polymerase I, putative"
PBANKA_1109100,2.20727441513629e-06,"ERCC4 domain-containing protein, putative"
PBANKA_1109300,3.29083067368344e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1109900,0.000618686231899882,"stripes inner membrane complex protein, putative"
PBANKA_1110200,0.000200182166230451,"conserved Plasmodium protein, unknown function"
PBANKA_1110700,0.0139615720650657,"stearoyl-CoA desaturase, putative"
PBANKA_1112000,2.46496525059707e-18,"conserved Plasmodium protein, unknown function"
PBANKA_1112800,0.036849222134976,"conserved Plasmodium protein, unknown function"
PBANKA_1113000,8.899751583416701e-15,"purine nucleoside phosphorylase, putative"
PBANKA_1113400,2.2933470702211502e-11,secreted ookinete protein
PBANKA_1113500,0.00142920933000236,"ras-related protein Rab-1A, putative"
PBANKA_1114100,0.0289550881490884,"conserved Plasmodium protein, unknown function"
PBANKA_1114600,0.0102873930135337,"pre-mRNA-splicing factor CWC2, putative"
PBANKA_1115300,7.668760687251649e-26,"glideosome-associated protein 40, putative"
PBANKA_1115700,1.18689790490795e-17,"kinetochore protein NDC80, putative"
PBANKA_1116500,0.0332559244869553,"mitochondrial import receptor subunit TOM40, putative"
PBANKA_1117700,0.0074186301451296,"malate dehydrogenase, putative"
PBANKA_1118600,1.64936375324642e-08,"cell division cycle protein 48 homologue, putative"
PBANKA_1119200,0.00185361748301108,secreted ookinete protein 25
PBANKA_1120100,0.000784369703191291,"conserved Plasmodium protein, unknown function"
PBANKA_1120200,0.0284260772279595,"pyridoxine biosynthesis protein PDX1, putative"
PBANKA_1120400,2.39614639217663e-10,"inner membrane complex protein 1j, putative"
PBANKA_1120700,7.34338894384164e-07,"nascent polypeptide-associated complex subunit alpha, putative"
PBANKA_1121500,3.1583361184272296e-11,"cytochrome b-c1 complex subunit 9, putative"
PBANKA_1121900,0.00282634836103597,chorismate synthase
PBANKA_1122200,0.000515314635060839,"EGF-like membrane protein, putative"
PBANKA_1123200,5.8764206934209604e-05,CPW-WPC family protein
PBANKA_1124700,4.76405234127992e-22,"conserved Plasmodium protein, unknown function"
PBANKA_1125100,8.966474465393931e-07,"3-oxoacyl-acyl-carrier protein synthase, putative"
PBANKA_1125600,7.95022063405713e-19,"pyruvate kinase, putative"
PBANKA_1125900,0.00013684540936829598,"ankyrin-repeat protein, putative"
PBANKA_1126200,0.004917516077008121,"protein DJ-1, putative"
PBANKA_1126400,0.0311879095595761,"transportin, putative"
PBANKA_1126500,0.000229915213401988,"acetyl-CoA synthetase, putative"
PBANKA_1126800,2.4950335689420397e-05,"HECT-domain (ubiquitin-transferase), putative"
PBANKA_1126900,7.47911400826423e-05,eukaryotic translation initiation factor 2-alpha kinase
PBANKA_1127000,6.22808640934064e-05,choline/ethanolaminephosphotransferase
PBANKA_1127800,0.04424314608647901,"DnaJ protein, putative"
PBANKA_1128100,0.00050924961852718,phospholipase
PBANKA_1128800,9.24194583904237e-16,CPW-WPC family protein
PBANKA_1130100,0.00475561577139533,"RNA polymerase II transcription factor B subunit 4, putative"
PBANKA_1130200,0.0181339007553532,"ER lumen protein retaining receptor, putative"
PBANKA_1130400,0.000161699694023977,"proteasome subunit alpha type-4, putative"
PBANKA_1130500,1.6195440564503999e-06,"proteasome subunit alpha type-7, putative"
PBANKA_1131500,0.0210905394867748,"conserved Plasmodium protein, unknown function"
PBANKA_1131600,0.00017085303204833602,"DNA replication licensing factor MCM6, putative"
PBANKA_1132100,6.884208519059151e-06,"splicing factor 3B subunit 5, putative"
PBANKA_1132600,0.024504407981622997,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1133200,0.0280106121755881,cdc2-related kinase 2
PBANKA_1134100,5.9568703193348e-06,"T-complex protein 1 subunit delta, putative"
PBANKA_1135200,9.3650437453661e-05,"GTP-binding protein, putative"
PBANKA_1135700,0.0253472840897891,"CUGBP Elav-like family member 1, putative"
PBANKA_1137000,1.9221638181639898e-07,bergheilysin
PBANKA_1137700,0.000393285671783123,"cytochrome c oxidase subunit 2, putative"
PBANKA_1138000,3.22935820710901e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1138100,0.0190692010178957,"14-3-3 protein, putative"
PBANKA_1138200,1.326867112739e-06,"RuvB-like helicase 3, putative"
PBANKA_1140900,0.018916100762608995,"mitochondrial ribosomal protein S17 precursor, putative"
PBANKA_1142400,8.55233267846747e-05,"nucleoside diphosphate kinase b, putative"
PBANKA_1142900,2.70372437845348e-05,"suppressor of kinetochore protein 1, putative"
PBANKA_1143700,4.636708555774738e-94,"secreted ookinete protein, putative"
PBANKA_1144800,0.0188138993363204,"conserved Plasmodium protein, unknown function"
PBANKA_1200700,7.881036104018821e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1200800,4.21758635696393e-15,"transformer-2 protein homolog beta, putative"
PBANKA_1201700,0.00489611585882283,"N-terminal acetyltransferase A complex catalytic subunit ARD1, putative"
PBANKA_1201900,0.0172110903727997,"40S ribosomal protein S20e, putative"
PBANKA_1202000,5.62457883604576e-65,inner membrane complex protein 1c
PBANKA_1203700,0.0045934591641837,"regulator of nonsense transcripts 1, putative"
PBANKA_1204400,2.6140325985856002e-06,"DNA/RNA-binding protein Alba 3, putative"
PBANKA_1205400,5.04009490455901e-06,"rho GTPase-activating protein, putative"
PBANKA_1206100,0.0165907762392546,"eukaryotic translation initiation factor 3 subunit D, putative"
PBANKA_1206900,6.36826374034284e-05,"tubulin beta chain, putative"
PBANKA_1207000,0.0256678749597741,"nucleolar protein 5, putative"
PBANKA_1207100,0.00228977342993381,"Plasmodium exported protein, unknown function"
PBANKA_1207700,0.032582123995027995,"zinc finger protein, putative"
PBANKA_1209400,7.04165456204948e-09,inner membrane complex sub-compartment protein 1
PBANKA_1209800,0.00112055153469736,"proteasome subunit beta type-5, putative"
PBANKA_1210700,0.00482576309735492,"cytochrome b-c1 complex subunit 7, putative"
PBANKA_1213100,3.9773829197283204e-05,"prohibitin, putative"
PBANKA_1213500,0.0491224513380775,"CWC16 domain-containing protein, putative"
PBANKA_1214000,0.020023542075067003,"heat shock protein 60, putative"
PBANKA_1214200,0.0154624670179959,"ribonucleoside-diphosphate reductase small chain, putative"
PBANKA_1215600,2.2048901730689e-06,"40S ribosomal protein S3A, putative"
PBANKA_1216500,1.26546518582961e-10,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1217700,2.55054996276524e-09,ATP-dependent RNA helicase DDX6
PBANKA_1218200,0.0480956797706254,"T-complex protein 1 subunit epsilon, putative"
PBANKA_1219000,3.3638408351427697e-05,"heat shock protein 90, putative"
PBANKA_1219100,6.8202349038545695e-09,inner membrane complex protein 1d
PBANKA_1219200,1.1851210387258e-09,"Cg8 protein, putative"
PBANKA_1219300,0.0015834515692786698,"heat shock protein 110, putative"
PBANKA_1222800,0.004686891303480821,"tyrosine--tRNA ligase, putative"
PBANKA_1223000,0.00100449192384656,"conserved Plasmodium protein, unknown function"
PBANKA_1223100,6.187244544335e-07,"proteasome subunit alpha type-6, putative"
PBANKA_1223600,0.0122689126419988,"YEATS domain-containing protein, putative"
PBANKA_1224100,0.00478151113902775,"kinesin-like protein, putative"
PBANKA_1225500,2.05341305582296e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1225700,8.81736361386863e-05,"GTPase-activating protein, putative"
PBANKA_1226500,6.29097638388042e-11,"proteasome subunit beta type-4, putative"
PBANKA_1226800,4.05858996072762e-07,"DNA repair and recombination protein RAD54, putative"
PBANKA_1226900,0.0012515658801189,"mitogen-activated protein kinase organizer 1, putative"
PBANKA_1227900,5.59318843644893e-06,"periodic tryptophan protein 2, putative"
PBANKA_1228000,0.00217496638236216,"1-cys peroxiredoxin, putative"
PBANKA_1229200,0.0122345592581925,"60S ribosomal protein L19, putative"
PBANKA_1230500,3.77476326233692e-05,"RNA and export factor binding protein, putative"
PBANKA_1231000,0.0021481221561285803,"40S ribosomal protein S11, putative"
PBANKA_1231300,1.5940360207064897e-14,"major facilitator superfamily domain-containing protein, putative"
PBANKA_1231800,3.486100661935639e-05,"60S ribosomal protein L12, putative"
PBANKA_1232300,0.039689451066569,"UTP--glucose-1-phosphate uridylyltransferase, putative"
PBANKA_1232500,1.60202294025036e-06,"eukaryotic translation initiation factor 3 subunit B, putative"
PBANKA_1232700,0.00321216578818595,"zinc finger protein, putative"
PBANKA_1232800,0.00234806713488462,"NOSIP domain-containing protein, putative"
PBANKA_1233100,0.00176893491250238,"proteasome subunit beta type-1, putative"
PBANKA_1233400,0.0018156937067382,"WD repeat-containing protein 26, putative"
PBANKA_1233600,0.000141759975398177,"secreted ookinete protein, putative"
PBANKA_1233700,2.849060105499089e-94,"conserved Plasmodium protein, unknown function"
PBANKA_1233900,6.458136913320329e-05,"50S ribosomal protein L14, mitochondrial, putative"
PBANKA_1235600,5.627121826178029e-14,"adenosylhomocysteinase, putative"
PBANKA_1237000,1.1989022463080799e-14,"18S rRNA (guanine-N(7))-methyltransferase, putative"
PBANKA_1237200,0.00118211347187647,"50S ribosomal protein L17, apicoplast, putative"
PBANKA_1237600,0.0006578905126864831,"zinc finger protein, putative"
PBANKA_1237900,0.0304112419557909,"mitochondrial-processing peptidase subunit alpha, putative"
PBANKA_1238100,0.00822731913034681,"conserved Plasmodium protein, unknown function"
PBANKA_1238200,0.00826504511533142,"DnaJ protein, putative"
PBANKA_1238600,0.0309702227852106,"transporter, putative"
PBANKA_1238700,2.2048901730689e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1238800,1.67331130724491e-05,"karyopherin beta, putative"
PBANKA_1239000,1.62945276460507e-28,"conserved Plasmodium membrane protein, unknown function"
PBANKA_1239900,0.00930556699896446,"acyl-CoA synthetase, putative"
PBANKA_1240500,0.0124509448600909,"conserved Plasmodium protein, unknown function"
PBANKA_1240600,0.03500077413706299,"inner membrane complex protein 1g, putative"
PBANKA_1240700,0.0012576424180241,NIMA related kinase 2
PBANKA_1241700,0.034267381161411,"transmembrane emp24 domain-containing protein, putative"
PBANKA_1241900,8.591360444043329e-07,"ubiquitin-conjugating enzyme E2 N, putative"
PBANKA_1242100,8.388031142864819e-06,"methionine aminopeptidase 1a, putative"
PBANKA_1242300,0.00024242296688354903,Hsc70-interacting protein
PBANKA_1242400,0.0159621604312908,"conserved Plasmodium protein, unknown function"
PBANKA_1243300,0.0172078635634807,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1243600,0.00849729749650982,"conserved Plasmodium protein, unknown function"
PBANKA_1244000,0.000624572237539603,"cell cycle regulator protein, putative"
PBANKA_1245200,2.5742523554105495e-17,CPW-WPC family protein
PBANKA_1246161,9.9375776097351e-07,fam-a protein
PBANKA_1300700,2.9305549295946096e-22,LCCL domain-containing protein
PBANKA_1300800,0.0145213377513745,cysteine repeat modular protein 4
PBANKA_1300900,0.0455302076195216,"cytochrome c oxidase assembly protein COX11, putative"
PBANKA_1301400,0.0128036940274591,"proteasome subunit alpha type-1, putative"
PBANKA_1302700,0.0477751798366977,"OST-HTH associated domain protein, putative"
PBANKA_1302800,2.18938983482625e-06,thioredoxin peroxidase 1
PBANKA_1303300,0.000551271331527662,"cytochrome b-c1 complex subunit Rieske, putative"
PBANKA_1303500,6.8910703468705e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1303800,0.00283983802871201,"triosephosphate isomerase, putative"
PBANKA_1305100,0.018916100762608995,"60S ribosomal protein L1, putative"
PBANKA_1305200,1.0344092851786601e-06,"serine/threonine protein kinase, putative"
PBANKA_1306000,0.0244160630405278,"replication factor A protein 3, putative"
PBANKA_1306900,0.0109957663674319,"serine/threonine protein kinase, putative"
PBANKA_1307800,0.0463573452096264,"heat shock protein 90, putative"
PBANKA_1308500,0.0410099861906612,"shikimate dehydrogenase, putative"
PBANKA_1309900,0.00690720979116057,"M17 leucyl aminopeptidase, putative"
PBANKA_1311300,2.5141962139164102e-26,"inner membrane complex protein, putative"
PBANKA_1311400,1.10071463375437e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1312200,0.00723451345007689,"ubiquitin-protein ligase, putative"
PBANKA_1312700,1.85888122251529e-44,gamete egress and sporozoite traversal protein
PBANKA_1313200,0.0260441442565129,"AP2 domain transcription factor AP2-O5, putative"
PBANKA_1314300,2.14526249896959e-05,"S-adenosylmethionine-dependent methyltransferase, putative"
PBANKA_1314400,0.0029699282631489104,"conserved Plasmodium protein, unknown function"
PBANKA_1314800,2.72726515431268e-19,"elongation factor 2, putative"
PBANKA_1315300,2.2461353417360603e-07,LCCL domain-containing protein
PBANKA_1315500,5.85921188493529e-10,"sortilin, putative"
PBANKA_1317200,0.00190550698062177,"NAD(P) transhydrogenase, putative"
PBANKA_1317600,0.000290537086545499,"conserved Plasmodium protein, unknown function"
PBANKA_1318100,0.0129429394222173,"aminopeptidase P, putative"
PBANKA_1318500,0.0351132768651102,"conserved Plasmodium protein, unknown function"
PBANKA_1318600,1.7036366991818695e-65,"conserved Plasmodium protein, unknown function"
PBANKA_1318800,0.00262426477132267,protein tyrosine phosphatase
PBANKA_1319200,0.0021589830497969397,"AP-1 complex subunit gamma, putative"
PBANKA_1319400,0.0257128515341241,"conserved Plasmodium protein, unknown function"
PBANKA_1319500,1.27514125954621e-10,LCCL domain-containing protein
PBANKA_1320500,3.18386794504205e-11,"V-type H(+)-translocating pyrophosphatase, putative"
PBANKA_1320700,3.28378488843133e-14,"signal peptide peptidase, putative"
PBANKA_1320800,8.231661107141659e-13,"conserved Plasmodium protein, unknown function"
PBANKA_1323300,0.0121044525605234,"pyridoxal 5'-phosphate synthase, putative"
PBANKA_1323700,0.0171293289808118,"FYVE and coiled-coil domain-containing protein, putative"
PBANKA_1324100,9.582690089902129e-11,"ubiquitin carboxyl-terminal hydrolase isozyme L3, putative"
PBANKA_1324300,1.26515731098082e-20,inner membrane complex sub-compartment protein 3
PBANKA_1325100,0.0123233955902777,"conserved Plasmodium protein, unknown function"
PBANKA_1325900,3.90919754568681e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1326400,2.53563918140633e-05,glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1327251,0.0121808922113333,fam-a protein
PBANKA_1327800,0.00728965494592603,"zinc finger protein, putative"
PBANKA_1328300,0.0268421876647174,"ATP-dependent zinc metalloprotease FTSH, putative"
PBANKA_1328400,4.66338801132183e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1329300,8.549899324430721e-11,"40S ribosomal protein S3, putative"
PBANKA_1329400,5.9180080281602e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1329700,0.0307386720088279,"26S proteasome regulatory subunit RPN2, putative"
PBANKA_1331800,0.00211460313831465,"derlin-1, putative"
PBANKA_1331900,2.75453674913671e-09,"eukaryotic initiation factor 4a, putative"
PBANKA_1332800,0.0145776186781395,acetyl-CoA carboxylase
PBANKA_1334400,0.00513078080614353,"inorganic anion antiporter, putative"
PBANKA_1334800,1.90107262475242e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1335000,0.00032554359092586203,"conserved Plasmodium protein, unknown function"
PBANKA_1335700,0.043791858480579,"conserved Plasmodium protein, unknown function"
PBANKA_1336600,2.52419626097014e-14,"conserved Plasmodium protein, unknown function"
PBANKA_1337200,0.00931509263232806,"protein transport protein SFT2, putative"
PBANKA_1337300,0.0197544346244201,"conserved Plasmodium protein, unknown function"
PBANKA_1338100,0.00043055723219172204,"conserved Plasmodium protein, unknown function"
PBANKA_1338300,0.0346891232214893,"60S ribosomal protein L6, putative"
PBANKA_1338900,2.17148198817302e-12,"glideosome associated protein with multiple membrane spans 1, putative"
PBANKA_1339300,0.021969036868037,"conserved Plasmodium protein, unknown function"
PBANKA_1339900,4.41877529165651e-06,"SNARE protein, putative"
PBANKA_1340000,0.00246421634646902,"dihydrofolate synthase/folylpolyglutamate synthase, putative"
PBANKA_1340100,0.00415373245262446,L-lactate dehydrogenase
PBANKA_1340500,3.4406397746069603e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1341200,0.00324827333042996,"WD repeat-containing protein, putative"
PBANKA_1342300,0.0170057762560367,"conserved Plasmodium protein, unknown function"
PBANKA_1343300,5.2622891089225e-05,"proteasome subunit beta type-7, putative"
PBANKA_1343800,1.82722082480371e-07,transcriptional regulatory protein sir2a
PBANKA_1344400,0.00931509263232806,"AMP deaminase, putative"
PBANKA_1345600,0.0150707046458553,"elongation factor Tu, putative"
PBANKA_1346200,0.0022498986739552603,"signal peptidase 21 kDa subunit, putative"
PBANKA_1346800,1.5562994751597198e-09,"Qa-SNARE protein, putative"
PBANKA_1347000,9.672812291674221e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1348400,0.0210898452437167,"histone H3-like centromeric protein CSE4, putative"
PBANKA_1349800,0.000430041081067027,thrombospondin-related anonymous protein
PBANKA_1352000,0.00724116023591875,"elongation factor 1-gamma, putative"
PBANKA_1352500,0.0127387954137148,CPW-WPC family protein
PBANKA_1352600,0.00204061665989436,"serine/threonine protein kinase, putative"
PBANKA_1353400,1.3058254311042297e-58,"secreted ookinete protein, putative"
PBANKA_1353500,1.88564811109496e-12,"exosome complex component RRP42, putative"
PBANKA_1353800,2.77160844016937e-21,"conserved Plasmodium protein, unknown function"
PBANKA_1354100,0.0007173594409791309,"ras-related protein Rab-11B, putative"
PBANKA_1354500,7.1874912468889696e-06,"60S ribosomal protein L18-2, putative"
PBANKA_1354600,1.97572613394215e-10,"inner membrane complex suture component, putative"
PBANKA_1354900,2.8485871956041395e-43,"inner membrane complex protein 1k, putative"
PBANKA_1355100,0.0016325349565357,"40S ribosomal protein S6, putative"
PBANKA_1355500,0.0331143871880984,"casein kinase II beta chain, putative"
PBANKA_1355700,5.278231627044909e-22,myosin A
PBANKA_1355800,0.00010344955287401501,"DNA-directed RNA polymerases I, II, and III subunit RPABC4, putative"
PBANKA_1355900,0.00017138563255997,"phosphoenolpyruvate carboxykinase, putative"
PBANKA_1356800,0.00478552084081899,"conserved Plasmodium protein, unknown function"
PBANKA_1357200,0.0009442855719921189,"heat shock protein 110, putative"
PBANKA_1357700,0.018916100762608995,"aspartate carbamoyltransferase, putative"
PBANKA_1357800,0.0219395449088971,"conserved Plasmodium protein, unknown function"
PBANKA_1357900,0.0189063722800177,"conserved Plasmodium protein, unknown function"
PBANKA_1358600,0.000141759975398177,"isocitrate dehydrogenase [NADP], mitochondrial, putative"
PBANKA_1359000,9.96979253858924e-17,"protein transport protein SEC61 subunit alpha, putative"
PBANKA_1359200,0.000393189281732384,"DNA/RNA-binding protein Alba 2, putative"
PBANKA_1359300,0.00672292419513692,"conserved Plasmodium protein, unknown function"
PBANKA_1359500,9.516405116873158e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1360100,0.0133806606065883,nucleoside transporter 1
PBANKA_1360300,1.49192660814958e-08,"DNA/RNA-binding protein Alba 4, putative"
PBANKA_1360400,0.0273471190132814,"conserved Plasmodium protein, unknown function"
PBANKA_1361300,0.0116211051684681,"TBC domain protein, putative"
PBANKA_1361800,0.04424314608647901,"conserved Plasmodium protein, unknown function"
PBANKA_1362900,0.033226403801057,"lysine--tRNA ligase, putative"
PBANKA_1364300,3.7983790318375394e-09,"glycerol kinase, putative"
PBANKA_1365200,0.0190692010178957,"thioredoxin-related protein, putative"
PBANKA_1365500,0.0010127914277956302,exported protein IBIS1
PBANKA_1365600,0.0429186161529473,fam-a protein
PBANKA_1401900,0.0151472740174481,"LisH domain-containing protein, putative"
PBANKA_1403500,0.012754982137607,"MCL1 domain-containing protein, putative"
PBANKA_1404700,0.00533563786379294,"conserved Plasmodium protein, unknown function"
PBANKA_1405400,0.0278904789211632,"U1 small nuclear ribonucleoprotein A, putative"
PBANKA_1406700,0.00215982720094451,"carbamoyl phosphate synthetase, putative"
PBANKA_1406800,3.22935820710901e-07,"40S ribosomal protein S27, putative"
PBANKA_1407700,0.0418651399166258,protein phosphatase PPM6
PBANKA_1409200,1.0819539358425197e-86,"RNA-binding protein, putative"
PBANKA_1409300,0.00162324489740453,"conserved Plasmodium protein, unknown function"
PBANKA_1409400,0.0007920999414253161,"mitochondrial ribosomal protein S15 precursor, putative"
PBANKA_1409800,0.00282906086865071,"ATP synthase subunit gamma, mitochondrial, putative"
PBANKA_1410000,8.231661107141659e-13,"26S protease regulatory subunit 7, putative"
PBANKA_1410300,0.00033683098382588197,"M1-family alanyl aminopeptidase, putative"
PBANKA_1410400,0.0108322062926052,"V-type proton ATPase catalytic subunit A, putative"
PBANKA_1410950,5.3668586076302704e-33,apical ring associated protein 1
PBANKA_1411100,6.14540024289625e-06,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"
PBANKA_1412300,0.0035835892084597103,"ankyrin-repeat protein, putative"
PBANKA_1413400,0.006937442842970079,"general transcription factor IIH subunit 2, putative"
PBANKA_1414100,7.29245195029755e-15,"CDP-diacylglycerol--inositol 3-phosphatidyltransferase, putative"
PBANKA_1415600,6.9126172529574e-05,"DNA replication licensing factor MCM4, putative"
PBANKA_1417400,4.72344127625153e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1419100,0.00045504052417515595,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, putative"
PBANKA_1419200,0.00173534456885827,"RNA-binding protein, putative"
PBANKA_1420800,1.30008916970102e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1422900,1.20611029787082e-36,"conserved Plasmodium protein, unknown function"
PBANKA_1423500,0.0363424592683358,"60S ribosomal protein L13-2, putative"
PBANKA_1423600,0.000795098813027498,"40S ribosomal protein S16, putative"
PBANKA_1423700,1.3402649993781202e-08,"GDP-mannose 4,6-dehydratase, putative"
PBANKA_1424500,0.010314046952299,"conserved Plasmodium protein, unknown function"
PBANKA_1426500,5.59487168461874e-07,"cullin-1, putative"
PBANKA_1427000,0.0172078635634807,protein phosphatase PPM7
PBANKA_1428000,0.0451847220203745,"conserved Plasmodium protein, unknown function"
PBANKA_1429200,1.07152926711427e-12,"conserved Plasmodium protein, unknown function"
PBANKA_1430300,3.11482547124461e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1430400,0.000131411771346029,"adrenodoxin-type ferredoxin, putative"
PBANKA_1430600,3.4789367525408e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1431050,0.000138288651059206,"10 kDa chaperonin, putative"
PBANKA_1432200,8.48067599539637e-20,male development gene 1
PBANKA_1432300,9.230019417488329e-96,cell traversal protein for ookinetes and sporozoites
PBANKA_1434100,0.0063598104631960705,"dynamin-like protein, putative"
PBANKA_1434400,0.00204539038009137,"secreted ookinete protein, putative"
PBANKA_1436200,0.0326982171253446,"histone-lysine N-methyltransferase, H3 lysine-4 specific, putative"
PBANKA_1436400,0.00979994608271189,"conserved Plasmodium protein, unknown function"
PBANKA_1436500,0.00252488586078954,"conserved Plasmodium protein, unknown function"
PBANKA_1437300,3.77344038473684e-10,"endoplasmin, putative"
PBANKA_1437400,0.0020941781599734,"diphthine--ammonia ligase, putative"
PBANKA_1437600,2.2875317613329098e-34,"glideosome-associated protein 45, putative"
PBANKA_1437700,0.00178951208759395,"conserved Plasmodium protein, unknown function"
PBANKA_1441400,0.0263130348131006,"proliferating cell nuclear antigen 2, putative"
PBANKA_1442200,3.2486426588768793e-14,protein SOC2
PBANKA_1442500,0.0292916510283441,"elongator complex protein 3, putative"
PBANKA_1443000,4.98915354632084e-22,"NIMA related kinase 1, putative"
PBANKA_1444800,0.00462768267411564,"thioredoxin-like associated protein 1, putative"
PBANKA_1445000,4.6477720776596404e-15,"subpellicular microtubule protein 2, putative"
PBANKA_1445100,2.28420695331044e-06,"ATP-dependent protease subunit ClpQ, putative"
PBANKA_1445300,0.00532082939336894,"sun-family protein, putative"
PBANKA_1445800,0.0191481921871582,"ras-related protein Rab-2, putative"
PBANKA_1447700,8.35447909351203e-05,"elongation factor G, putative"
PBANKA_1448800,0.0156145846220686,"helicase, putative"
PBANKA_1450200,0.000681173152327932,"serine hydroxymethyltransferase, putative"
PBANKA_1450300,3.77344038473684e-10,"ATP synthase subunit beta, mitochondrial"
PBANKA_1451100,6.39979192245867e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1451200,1.2468532426814099e-20,"p25-alpha family protein, putative"
PBANKA_1451500,0.0035204093272479995,"conserved Plasmodium protein, unknown function"
PBANKA_1452300,0.0133453357560615,"conserved protein, unknown function"
PBANKA_1453400,3.2068542347011e-10,protein kinase 2
PBANKA_1454500,0.0155619243739357,"polyadenylation factor subunit 2, putative"
PBANKA_1455200,0.0484632008499088,"ATP-dependent RNA helicase DBP9, putative"
PBANKA_1456100,0.0027194222312328198,"40S ribosomal protein S17, putative"
PBANKA_1456700,1.28752074260221e-31,"conserved Plasmodium protein, unknown function"
PBANKA_1457500,3.2470355645617795e-13,"RNA polymerase II transcription factor B subunit 2, putative"
PBANKA_1457700,1.36449996854921e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1458300,0.0009442855719921189,"kinesin-13, putative"
PBANKA_1459300,8.562273300749849e-20,actin I
PBANKA_1459500,5.44975138162232e-27,"myosin A tail domain interacting protein MTIP, putative"
PBANKA_1459800,0.00105441356951123,"conserved Plasmodium protein, unknown function"
PBANKA_1461300,2.73739464703556e-15,"conserved Plasmodium protein, unknown function"
PBANKA_1461800,2.6140325985856002e-06,"26S protease regulatory subunit 8, putative"
PBANKA_1463000,0.000604800126700255,osmiophilic body protein G377
