X__1,FDR,desc
PBANKA_0931700,5.79974427348973e-14,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932100,2.8691652643964003e-10,palmitoyltransferase DHHC9
PBANKA_0932200,1.67515372351657e-30,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932400,4.34600879183496e-12,berghepain-2
PBANKA_0932600,0.00044609448380576505,"conserved Plasmodium protein, unknown function"
PBANKA_0932700,5.168367056365611e-07,"conserved Plasmodium protein, unknown function"
PBANKA_0933200,0.000173135761272607,"conserved Plasmodium protein, unknown function"
PBANKA_0933500,1.03180335972679e-05,rhomboid protease ROM1
PBANKA_0934300,4.52796535345673e-08,"UDP-galactose transporter, putative"
PBANKA_0935000,0.0262100780097026,"conserved Plasmodium protein, unknown function"
PBANKA_0936900,1.0940816066919099e-06,"actin-like protein, putative"
PBANKA_0937000,0.004949554716342621,"mitochondrial ribosomal protein L11 precursor, putative"
PBANKA_0937400,0.0261414310613198,"pre-mRNA-processing factor 6, putative"
PBANKA_0938000,0.00759619245252692,"conserved Plasmodium protein, unknown function"
PBANKA_0938400,2.1191142622258604e-13,"endoplasmic reticulum-resident calcium binding protein, putative"
PBANKA_0938500,4.62757626406245e-10,"succinyl-CoA synthetase alpha subunit, putative"
PBANKA_0939500,4.2220896208669394e-41,DNA repair protein RAD51
PBANKA_0941200,2.36933646341492e-15,"tRNA-splicing ligase RtcB, putative"
PBANKA_0942100,0.0021396843064632,"metabolite/drug transporter, putative"
PBANKA_0943400,0.0320263027038884,CPW-WPC family protein
PBANKA_0943800,3.06318155307982e-07,"PIR protein, pseudogene"
PBANKA_1000300,5.807369947857671e-05,"Plasmodium exported protein, unknown function"
PBANKA_1000400,0.000124042482350893,fam-a protein
PBANKA_1001100,0.00168670575158061,"ubiquitin specific protease, putative"
PBANKA_1001300,0.00161851351755386,"conserved Plasmodium protein, unknown function"
PBANKA_1001500,2.6313716261732997e-06,"alpha/beta hydrolase, putative"
PBANKA_1001800,3.06318155307982e-07,AP2 domain transcription factor AP2-SP2
PBANKA_1002100,7.65006720829251e-06,6-cysteine protein
PBANKA_1002300,0.004441900563035939,"conserved Plasmodium protein, unknown function"
PBANKA_1002800,1.01202841627015e-06,"protein transport protein Sec24B, putative"
PBANKA_1003000,0.00102427772210024,liver specific protein 2
PBANKA_1003300,0.0177867555921746,"conserved Plasmodium membrane protein, unknown function"
PBANKA_1003400,1.8069730087725802e-08,"lysine decarboxylase, putative"
PBANKA_1003800,0.007059189142806759,"V-type proton ATPase subunit B, putative"
PBANKA_1004000,0.0359163100653494,"cytosolic glyoxalase II, putative"
PBANKA_1004400,0.00018807301061038402,"ribosomal protein L25, putative"
PBANKA_1004500,0.00581518325837556,"conserved Plasmodium protein, unknown function"
PBANKA_1006300,0.00625959789727602,perforin-like protein 1
PBANKA_1006400,1.00622423113617e-26,"conserved Plasmodium protein, unknown function"
PBANKA_1006500,2.37873168734891e-09,"tRNA N6-adenosine threonylcarbamoyltransferase, putative"
PBANKA_1007300,1.1645347094244e-12,"peptide chain release factor 2, putative"
PBANKA_1007700,5.08593634459101e-12,protein phosphatase PPM1
PBANKA_1007800,0.00012982134423156102,"exosome complex component RRP4, putative"
PBANKA_1008000,1.01414028604066e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1008200,4.283923271353529e-17,cGMP-dependent protein kinase
PBANKA_1008300,4.15106030108836e-07,"GTP-binding protein, putative"
PBANKA_1008400,1.79419923862775e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1009800,7.11622245664958e-07,"cytochrome c oxidase assembly protein COX15, putative"
PBANKA_1009900,0.0256225357402253,"conserved Plasmodium protein, unknown function"
PBANKA_1010400,9.96484444419095e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1012200,1.67218378580689e-09,"protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative"
PBANKA_1014200,0.0122906616324474,"conserved Plasmodium protein, unknown function"
PBANKA_1014500,2.4586319991976297e-07,"plasmepsin IX, putative"
PBANKA_1014600,0.00874844126163953,"serine/threonine protein phosphatase 2A activator, putative"
PBANKA_1014800,0.00300555002939449,"ADP-dependent DNA helicase RecQ, putative"
PBANKA_1015200,7.65006720829251e-06,"diphthamide biosynthesis protein 2, putative"
PBANKA_1015400,2.77347474105849e-11,CPW-WPC family protein
PBANKA_1016100,0.000456231978895674,"peptide chain release factor 1, putative"
PBANKA_1017200,7.81362703629709e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1017700,1.3053014631177e-35,"cytochrome b-c1 complex subunit 6, putative"
PBANKA_1017900,1.79794945246197e-06,phosphoenolpyruvate carboxylase
PBANKA_1018100,0.0007720158983689309,"ABC transporter G family member 2, putative"
PBANKA_1019100,0.0009950097783706401,"DEAD/DEAH box helicase, putative"
PBANKA_1020100,2.5176608191639303e-12,serine/threonine protein phosphatase 7
PBANKA_1020300,0.00707981100023415,"ankyrin-repeat protein, putative"
PBANKA_1020600,2.87652514441189e-10,"actin-related protein, putative"
PBANKA_1022200,0.011172782781136,"DIX domain-containing protein, putative"
PBANKA_1022500,0.00408567627585519,surface protein P113
PBANKA_1024311:ncRNA,3.14426521728925e-11,no description
PBANKA_1024351,0.00493295004510728,5S ribosomal RNA
PBANKA_1024400,0.0209468361260564,"calmodulin, putative"
PBANKA_1024600,0.0339054143182619,liver specific protein 1
PBANKA_1024700,0.0100808997810428,"ubiquitin fusion degradation protein 1, putative"
PBANKA_1024900,3.2192752436486704e-11,"DNA replication licensing factor MCM2, putative"
PBANKA_1025800,0.0420145679555749,"prefoldin subunit 2, putative"
PBANKA_1026000,2.1191142622258604e-13,"conserved Plasmodium protein, unknown function"
PBANKA_1026700,0.00442928358336402,"conserved Plasmodium protein, unknown function"
PBANKA_1027400,0.00131744988703946,"RNA-binding protein Nova-1, putative"
PBANKA_1027900,4.779310187214571e-13,"small nuclear ribonucleoprotein-associated protein B, putative"
PBANKA_1028300,2.7411467068553596e-08,serine/threonine protein phosphatase PP1
PBANKA_1028600,0.0333148216561089,"conserved Plasmodium protein, unknown function"
PBANKA_1029800,0.00011821705344384,"glycylpeptide N-tetradecanoyltransferase, putative"
PBANKA_1030100,7.859269067935427e-108,actin II
PBANKA_1030600,6.43955151933662e-08,"p1/s1 nuclease, putative"
PBANKA_1030800,0.0329377601440889,"methyltransferase, putative"
PBANKA_1031900,0.0485364702210047,"eukaryotic translation initiation factor 2 subunit gamma, putative"
PBANKA_1032700,0.000829399624301313,"CUGBP Elav-like family member 2, putative"
PBANKA_1032900,0.0429809023916256,"conserved Plasmodium protein, unknown function"
PBANKA_1033100,1.54974405695962e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1033200,3.2793487401419897e-09,"DNA damage-inducible protein 1, putative"
PBANKA_1033300,3.4087332307544e-35,"conserved Plasmodium protein, unknown function"
PBANKA_1035300,0.001748961846175,"radical SAM protein, putative"
PBANKA_1035500,0.000432531979683583,"vacuolar protein sorting-associated protein 29, putative"
PBANKA_1036600,0.0032526271880509803,"ribonucleoside-diphosphate reductase small chain, putative"
PBANKA_1037400,8.098902137760229e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1037800,1.9065892913697994e-88,secreted ookinete adhesive protein
PBANKA_1038300,0.00126459955791529,"translocation associated membrane protein, putative"
PBANKA_1039900,0.0272793902237769,"conserved Plasmodium protein, unknown function"
PBANKA_1040000,0.0487647640175505,"conserved Plasmodium protein, unknown function"
PBANKA_1040300,0.00959284530953041,fam-b protein
PBANKA_1040521,0.000445728541436182,fam-b protein
PBANKA_1100500,1.9633307084288e-06,fam-b protein
PBANKA_1100700,3.4869273921623802e-09,fam-a protein
PBANKA_1100821,5.94337894892626e-05,"fam-a protein, pseudogene"
PBANKA_1100900,4.2032737095045204e-11,fam-a protein
PBANKA_1101000,9.473744696264392e-13,fam-a protein
PBANKA_1101300,0.00141504867985825,skeleton-binding protein 1
PBANKA_1101600,7.23378253916539e-06,"chromosome assembly factor 1, putative"
PBANKA_1103100,7.761903641836941e-07,actin-depolymerizing factor 1
PBANKA_1103200,0.0249186818322808,"protein kinase, putative"
PBANKA_1103300,0.0018794709971624302,myosin B
PBANKA_1103400,1.0177838678775901e-07,"60S ribosomal protein L31, putative"
PBANKA_1104200,1.74690020829213e-15,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative"
PBANKA_1104800,0.00018026322883172,"actin-like protein, putative"
PBANKA_1105800,0.00074596617867844,"TATA-box binding protein, putative"
PBANKA_1106500,0.00614102543887873,rhomboid protease ROM4
PBANKA_1106900,2.16267942206056e-20,PIMMS2 protein
PBANKA_1107100,0.000350423040535911,subtilisin-like protease 1
PBANKA_1107600,0.00692018937730084,6-cysteine protein
PBANKA_1107700,0.0007720158983689309,"SET domain protein, putative"
PBANKA_1107900,0.0422292366596273,triose phosphate transporter
PBANKA_1108100,0.0241227415218652,"guanidine nucleotide exchange factor, putative"
PBANKA_1108400,0.0329377601440889,"single-stranded DNA-binding protein, putative"
PBANKA_1109700,0.0279503952209953,"conserved Plasmodium protein, unknown function"
PBANKA_1110700,2.63123885420793e-05,"stearoyl-CoA desaturase, putative"
PBANKA_1112000,0.0114826368043776,"conserved Plasmodium protein, unknown function"
PBANKA_1112800,0.000757730051096125,"conserved Plasmodium protein, unknown function"
PBANKA_1113000,1.4153540561251598e-11,"purine nucleoside phosphorylase, putative"
PBANKA_1113400,0.007059189142806759,secreted ookinete protein
PBANKA_1113700,0.00411704220758411,"tubulin--tyrosine ligase, putative"
PBANKA_1114400,0.0005604930736632,"inositol polyphosphate multikinase, putative"
PBANKA_1115200,0.00272168539485532,"conserved Plasmodium protein, unknown function"
PBANKA_1115700,2.1924275299602998e-05,"kinetochore protein NDC80, putative"
PBANKA_1116500,0.0265090672262034,"mitochondrial import receptor subunit TOM40, putative"
PBANKA_1117700,2.27452724407025e-16,"malate dehydrogenase, putative"
PBANKA_1119600,0.0092555573313009,"merozoite surface protein 10, putative"
PBANKA_1120200,0.00082786517387005,"pyridoxine biosynthesis protein PDX1, putative"
PBANKA_1122200,2.63123885420793e-05,"EGF-like membrane protein, putative"
PBANKA_1123400,0.00636370256345372,"anaphase-promoting complex subunit 11, putative"
PBANKA_1123600,0.0173302712351002,"N-acetylglucosaminylphosphatidylinositol deacetylase, putative"
PBANKA_1123900,2.3413369628265097e-08,"sphingomyelin synthase 1, putative"
PBANKA_1124000,5.29737792604634e-07,"sphingomyelin synthase 2, putative"
PBANKA_1124900,0.00010977074987977,"oxidoreductase, putative"
PBANKA_1125100,1.12520921992372e-11,"3-oxoacyl-acyl-carrier protein synthase, putative"
PBANKA_1125500,1.3375562266131e-06,"ATPase, putative"
PBANKA_1126200,7.59903674498723e-13,"protein DJ-1, putative"
PBANKA_1126500,8.00891289737544e-05,"acetyl-CoA synthetase, putative"
PBANKA_1126700,4.2387231962301295e-07,"6-pyruvoyltetrahydropterin synthase, putative"
PBANKA_1126800,0.00192024811747015,"HECT-domain (ubiquitin-transferase), putative"
PBANKA_1127700,9.57798561250803e-05,"nicotinate phosphoribosyltransferase, putative"
PBANKA_1127800,0.00281113848702454,"DnaJ protein, putative"
PBANKA_1128100,2.8199651713512598e-22,phospholipase
PBANKA_1128300,0.0014435541573748,"amino acid transporter AAT1, putative"
PBANKA_1128700,3.54143530731119e-07,"phosphatidylinositol/phosphatidylcholine transfer protein, putative"
PBANKA_1128800,0.000278068241431398,CPW-WPC family protein
PBANKA_1129000,1.05956590258667e-08,"secreted ookinete protein, putative"
PBANKA_1129100,0.000769580374462743,"DNA polymerase epsilon catalytic subunit A, putative"
PBANKA_1130100,0.00710465124824515,"RNA polymerase II transcription factor B subunit 4, putative"
PBANKA_1130400,1.1191178837137e-23,"proteasome subunit alpha type-4, putative"
PBANKA_1130500,1.3284549440986301e-05,"proteasome subunit alpha type-7, putative"
PBANKA_1131000,2.0105145802891004e-06,"V-type proton ATPase 21 kDa proteolipid subunit, putative"
PBANKA_1131600,7.65006720829251e-06,"DNA replication licensing factor MCM6, putative"
PBANKA_1131800,0.0011008583181339698,"histone-lysine N-methyltransferase, putative"
PBANKA_1132400,0.00462095881443505,"conserved Plasmodium protein, unknown function"
PBANKA_1132600,3.1352781705469306e-08,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1132900,0.000492718550304796,"regulator of chromosome condensation, putative"
PBANKA_1133000,0.049772484027867,"DnaJ protein, putative"
PBANKA_1133200,0.0126856319285864,cdc2-related kinase 2
PBANKA_1133800,1.55395179273745e-06,"DNA helicase, putative"
PBANKA_1133900,0.00907472186929891,"conserved Plasmodium protein, unknown function"
PBANKA_1134200,3.041297497110101e-08,"pyrroline-5-carboxylate reductase, putative"
PBANKA_1134800,1.72325246704988e-08,"zinc finger protein, putative"
PBANKA_1134900,0.00880220408356995,"zinc finger protein, putative"
PBANKA_1135200,0.0164278751762777,"GTP-binding protein, putative"
PBANKA_1135500,0.000871304399840459,"high mobility group protein B4, putative"
PBANKA_1136200,5.0515237953866104e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1136400,0.00277360080620051,"ER membrane protein complex subunit 3, putative"
PBANKA_1136500,0.0325469787142484,"conserved Plasmodium protein, unknown function"
PBANKA_1136700,7.34924502290938e-05,guanylyl cyclase beta
PBANKA_1137100,0.0347624273370015,"protein arginine N-methyltransferase 5, putative"
PBANKA_1137200,9.29165420563518e-20,"protein transport protein Sec24A, putative"
PBANKA_1137400,1.43729775995009e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1137700,0.0016250213692178,"cytochrome c oxidase subunit 2, putative"
PBANKA_1137900,4.54220507117085e-34,"proliferating cell nuclear antigen 1, putative"
PBANKA_1138000,8.67443623411314e-24,"conserved Plasmodium protein, unknown function"
PBANKA_1138100,1.2504810159121e-06,"14-3-3 protein, putative"
PBANKA_1138500,0.0219551908252755,"exonuclease, putative"
PBANKA_1138600,6.91002208030047e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1140000,2.64168471989638e-13,"conserved Plasmodium protein, unknown function"
PBANKA_1140700,6.00068958267406e-06,ferrochelatase
PBANKA_1142400,2.54907859860778e-11,"nucleoside diphosphate kinase b, putative"
PBANKA_1143400,6.04093915270797e-05,"NADH-cytochrome b5 reductase, putative"
PBANKA_1144000,2.23815334775086e-08,"26S proteasome regulatory subunit RPN11, putative"
PBANKA_1144700,0.0400696900154302,"DNA repair endonuclease XPF, putative"
PBANKA_1145300,0.0205498819424845,"conserved Plasmodium protein, unknown function"
PBANKA_1146000,0.00188113345735787,tryptophan-rich protein
PBANKA_1146241,0.0163129744674772,"PIR protein, pseudogene"
PBANKA_1200600,2.8684389092111103e-07,"Plasmodium exported protein, unknown function"
PBANKA_1201100,3.3607216765496996e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1201900,0.0435714480483638,"40S ribosomal protein S20e, putative"
PBANKA_1202000,0.00348524488065334,inner membrane complex protein 1c
PBANKA_1203700,1.8140934013613999e-12,"regulator of nonsense transcripts 1, putative"
PBANKA_1204300,0.000318292351864493,"CCR4-NOT transcription complex subunit 5, putative"
PBANKA_1205100,0.00134612654256032,"PPPDE peptidase, putative"
PBANKA_1205400,1.22327573985241e-10,"rho GTPase-activating protein, putative"
PBANKA_1205900,0.00277031682905123,"AP2 domain transcription factor AP2-I, putative"
PBANKA_1206400,0.00817572604821931,"endonuclease, putative"
PBANKA_1206600,0.00874844126163953,"26S protease regulatory subunit 4, putative"
PBANKA_1206900,1.0687189351763897e-84,"tubulin beta chain, putative"
PBANKA_1207600,0.0273412910615932,"conserved Plasmodium protein, unknown function"
PBANKA_1207700,1.20738857377781e-09,"zinc finger protein, putative"
PBANKA_1207900,2.2313856009774302e-05,"protein phosphatase PPM10, putative"
PBANKA_1208000,0.00508876254448434,"tubulin--tyrosine ligase, putative"
PBANKA_1209100,0.0117965459353319,"dolichyl-phosphate-mannose--protein mannosyltransferase, putative"
PBANKA_1209300,0.0186429966052172,"conserved Plasmodium protein, unknown function"
PBANKA_1209800,0.0017673405833624,"proteasome subunit beta type-5, putative"
PBANKA_1209900,0.00907472186929891,"conserved Plasmodium protein, unknown function"
PBANKA_1210700,0.0077143656547034,"cytochrome b-c1 complex subunit 7, putative"
PBANKA_1210900,2.77555747691884e-10,"phosphoglucomutase, putative"
PBANKA_1212100,0.00499821898869701,"conserved Plasmodium protein, unknown function"
PBANKA_1212600,0.00967469257210621,male gamete fusion factor HAP2
PBANKA_1212800,0.0339901566767434,MO15-related protein kinase
PBANKA_1213800,0.0212692314561691,"conserved Plasmodium protein, unknown function"
PBANKA_1214200,0.00515030668606899,"ribonucleoside-diphosphate reductase small chain, putative"
PBANKA_1216500,5.6983110794693296e-36,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1217000,2.22726319807531e-05,"peptidase, putative"
PBANKA_1218200,3.6627152131003e-12,"T-complex protein 1 subunit epsilon, putative"
PBANKA_1218600,0.0313389365466362,"conserved Plasmodium protein, unknown function"
PBANKA_1219200,4.5442366575846204e-21,"Cg8 protein, putative"
PBANKA_1220200,0.0069157519527967394,"lysophospholipase, putative"
PBANKA_1222500,0.0203813585517284,"plasmepsin X, putative"
PBANKA_1223600,0.000183687530010215,"YEATS domain-containing protein, putative"
PBANKA_1224200,0.030888243905839004,"DnaJ protein, putative"
PBANKA_1224400,0.0029573903795659198,"ferlin, putative"
PBANKA_1225000,0.0355169462560668,"serine/threonine protein kinase, FIKK family"
PBANKA_1225200,8.77207722810277e-06,"N-acetyltransferase, GNAT family, putative"
PBANKA_1225300,0.0445113819419797,"conserved Plasmodium protein, unknown function"
PBANKA_1225400,4.89826972846839e-26,gamete release protein
PBANKA_1225600,1.15832722828895e-05,"alpha/beta hydrolase, putative"
PBANKA_1225700,0.000599649298430405,"GTPase-activating protein, putative"
PBANKA_1226600,2.90910668173288e-07,"tubulin gamma chain, putative"
PBANKA_1226800,2.77555747691884e-10,"DNA repair and recombination protein RAD54, putative"
PBANKA_1226900,0.0233624101486127,"mitogen-activated protein kinase organizer 1, putative"
PBANKA_1228900,1.2636848154388598e-83,von Willebrand factor A domain-related protein
PBANKA_1229000,3.43713434014083e-09,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_1229800,1.84053751956523e-10,enoyl-acyl carrier reductase
PBANKA_1230800,0.0043400351300963,"pyridoxal kinase, putative"
PBANKA_1231300,6.95087521996525e-12,"major facilitator superfamily domain-containing protein, putative"
PBANKA_1232100,1.61830836643202e-12,"serine/arginine-rich splicing factor 1, putative"
PBANKA_1232300,0.00861933579228152,"UTP--glucose-1-phosphate uridylyltransferase, putative"
PBANKA_1232700,0.0016399540399880401,"zinc finger protein, putative"
PBANKA_1233200,2.72784450057246e-06,cyclin
PBANKA_1233500,3.72389456396631e-06,mRNA-binding protein PUF1
PBANKA_1233900,3.2681880048245896e-19,"50S ribosomal protein L14, mitochondrial, putative"
PBANKA_1234600,5.68441662100038e-10,"EELM2 domain-containing protein, putative"
PBANKA_1236300,0.0298705100463126,"ATP-dependent RNA helicase DDX1, putative"
PBANKA_1237100,3.43910731738804e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1237200,0.000171940835485251,"50S ribosomal protein L17, apicoplast, putative"
PBANKA_1237300,0.000140491333473821,"inner membrane complex protein, putative"
PBANKA_1237400,0.0022852347496192,iron-sulfur assembly protein
PBANKA_1238300,0.0299601562766123,"dynein light chain Tctex-type, putative"
PBANKA_1238600,2.46097972031248e-08,"transporter, putative"
PBANKA_1239000,0.000433565135451281,"conserved Plasmodium membrane protein, unknown function"
PBANKA_1239200,0.0423412839808603,"ribosome-interacting GTPase 1, putative"
PBANKA_1240500,4.04686168289056e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1241800,2.85893172997387e-07,"DNA replication licensing factor MCM3, putative"
PBANKA_1242100,0.0299601562766123,"methionine aminopeptidase 1a, putative"
PBANKA_1242900,0.0440300179631279,"conserved Plasmodium protein, unknown function"
PBANKA_1243500,7.27351471831028e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1243600,8.31111123438294e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1244300,0.0025500290814674197,"RING zinc finger protein, putative"
PBANKA_1245200,1.03217373801228e-21,CPW-WPC family protein
PBANKA_1245300,0.000371114199801679,"formin 1, putative"
PBANKA_1245700,0.0110658856584202,"conserved Plasmodium protein, unknown function"
PBANKA_1246500,0.0371514799244883,PIR protein
PBANKA_1300700,0.00264547986195005,LCCL domain-containing protein
PBANKA_1300900,0.000575372786293776,"cytochrome c oxidase assembly protein COX11, putative"
PBANKA_1301300,0.0383473736770609,trailer hitch homolog
PBANKA_1301400,2.0932829718349098e-20,"proteasome subunit alpha type-1, putative"
PBANKA_1302200,1.0661866891387899e-10,"translocation protein sec62, putative"
PBANKA_1302400,0.000641222043406767,"cleavage and polyadenylation specificity factor subunit 3, putative"
PBANKA_1302600,0.0019366551257295102,"DNA primase small subunit, putative"
PBANKA_1302800,7.533679368426261e-14,thioredoxin peroxidase 1
PBANKA_1302900,2.1718766210986098e-07,"copper transporter, putative"
PBANKA_1303300,4.0796586579011e-12,"cytochrome b-c1 complex subunit Rieske, putative"
PBANKA_1303500,1.06979536014738e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1303600,1.15050953606473e-25,"leucine carboxyl methyltransferase, putative"
PBANKA_1304600,0.0107561686477475,adaptor complexes medium subunit family
PBANKA_1304800,1.1070439537244e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1305300,8.73675486803832e-07,"FACT complex subunit SSRP1, putative"
PBANKA_1305500,2.5419238781398102e-11,"acid cluster protein 33 homologue, putative"
PBANKA_1306000,1.1649450506478599e-10,"replication factor A protein 3, putative"
PBANKA_1306500,0.0055282125843151295,TRAP-like protein
PBANKA_1307100,0.00183256692733023,"conserved Plasmodium protein, unknown function"
PBANKA_1307300,5.13023846322958e-07,"WD repeat-containing protein, putative"
PBANKA_1307400,0.0064307452061844895,"poly(A)-specific ribonuclease PARN, putative"
PBANKA_1307500,0.0178011589084592,"gamma-tubulin complex component, putative"
PBANKA_1308000,0.0173815133974539,"conserved Plasmodium protein, unknown function"
PBANKA_1308400,0.0220084957462817,"eukaryotic translation initiation factor 2-alpha kinase 1, putative"
PBANKA_1308600,1.7238545559484102e-08,fructose-bisphosphate aldolase 2
PBANKA_1309700,0.0302616538601167,"ATP-dependent RNA helicase DDX5, putative"
PBANKA_1309750,1.85551690488443e-14,U5 spliceosomal RNA
PBANKA_1310100,0.000511091988897254,"pyruvate dehydrogenase E1 component subunit beta, putative"
PBANKA_1310400,3.27155406885303e-06,"centrin-2, putative"
PBANKA_1310700,0.00896678187576642,"glutaminyl-peptide cyclotransferase, putative"
PBANKA_1311500,0.0256350836913049,"conserved Plasmodium protein, unknown function"
PBANKA_1312600,0.0112703756187162,"conserved Plasmodium protein, unknown function"
PBANKA_1313000,0.0018480861698153101,"transcription factor IIIb subunit, putative"
PBANKA_1313100,0.007144249153296121,"crossover junction endonuclease MUS81, putative"
PBANKA_1314300,7.52520418102715e-05,"S-adenosylmethionine-dependent methyltransferase, putative"
PBANKA_1314600,0.00071125187042567,"acetyl-CoA acetyltransferase, putative"
PBANKA_1315000,0.00418734797182034,"E3 SUMO-protein ligase NSE2, putative"
PBANKA_1315700,4.2032737095045204e-11,rhoptry neck protein 2
PBANKA_1316800,2.15536574917156e-08,"dynactin subunit 4, putative"
PBANKA_1317500,0.0139530047044759,"glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase, putative"
PBANKA_1317800,0.00589469007012283,"tRNA intron endonuclease, putative"
PBANKA_1318600,5.10217510063864e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1318800,0.0168460671683909,protein tyrosine phosphatase
PBANKA_1318900,9.11635660096293e-37,"methyltransferase, putative"
PBANKA_1319000,0.00279941576686508,"conserved Plasmodium protein, unknown function"
PBANKA_1319100,0.000836382600765945,"hemolysin III, putative"
PBANKA_1319200,0.0208781681519638,"AP-1 complex subunit gamma, putative"
PBANKA_1319300,9.000333978046721e-07,"ferlin, putative"
PBANKA_1319400,0.0104749771753641,"conserved Plasmodium protein, unknown function"
PBANKA_1319600,0.000331419578552159,"polyprenol reductase, putative"
PBANKA_1320300,0.0314907499171014,"mitochondrial ribosomal protein L28 precursor, putative"
PBANKA_1320500,9.998415774867419e-23,"V-type H(+)-translocating pyrophosphatase, putative"
PBANKA_1320700,2.1573539806702398e-13,"signal peptide peptidase, putative"
PBANKA_1320900,2.7469825758057002e-11,"thioredoxin 1, putative"
PBANKA_1321700,0.0223386988010287,berghepain-1
PBANKA_1322100,0.00137315617682203,"aminodeoxychorismate lyase, putative"
PBANKA_1323300,1.4415246735926502e-05,"pyridoxal 5'-phosphate synthase, putative"
PBANKA_1323700,0.00308731136152775,"FYVE and coiled-coil domain-containing protein, putative"
PBANKA_1323900,0.000135296455008245,"conserved Plasmodium protein, unknown function"
PBANKA_1324100,1.4376783006252401e-07,"ubiquitin carboxyl-terminal hydrolase isozyme L3, putative"
PBANKA_1326300,8.163526272195441e-05,"cytochrome c1 precursor, putative"
PBANKA_1326400,1.1023339652758901e-11,glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1326800,1.94012884164047e-06,"replication factor C subunit 3, putative"
PBANKA_1327251,0.00608371516827881,fam-a protein
PBANKA_1328100,0.0023915515542518397,"ATP synthase (C/AC39) subunit, putative"
PBANKA_1328300,0.0166088523112937,"ATP-dependent zinc metalloprotease FTSH, putative"
PBANKA_1328600,1.05226586716424e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1329200,0.00636737051147709,"dynein beta chain, putative"
PBANKA_1329500,2.51547653654712e-13,protein phosphatase containing kelch-like domains
PBANKA_1331800,6.97150596813028e-13,"derlin-1, putative"
PBANKA_1331900,0.0404517258015488,"eukaryotic initiation factor 4a, putative"
PBANKA_1332400,8.039363617673521e-05,shewanella-like protein phosphatase 1
PBANKA_1332700,0.0007587768642129241,duffy-binding protein
PBANKA_1332800,4.2387231962301295e-07,acetyl-CoA carboxylase
PBANKA_1333700,0.0136863932291975,phosphodiesterase delta
PBANKA_1334400,3.50053757437895e-14,"inorganic anion antiporter, putative"
PBANKA_1334600,0.0159204755120398,"diacylglycerol kinase, putative"
PBANKA_1336100,3.14426521728925e-11,"dihydroorotase, putative"
PBANKA_1336500,0.011509810129501998,"conserved Plasmodium protein, unknown function"
PBANKA_1337200,3.6052751801423596e-10,"protein transport protein SFT2, putative"
PBANKA_1337300,7.353685628198941e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1338200,3.5003552337996598e-06,"beta-hydroxyacyl-ACP dehydratase, putative"
PBANKA_1338900,0.00188113345735787,"glideosome associated protein with multiple membrane spans 1, putative"
PBANKA_1339900,3.1572697143606898e-06,"SNARE protein, putative"
PBANKA_1340000,1.4496862554022198e-09,"dihydrofolate synthase/folylpolyglutamate synthase, putative"
PBANKA_1340400,0.00874889389511955,"lactate dehydrogenase, putative"
PBANKA_1342000,9.208345914323391e-07,"Qa-SNARE protein, putative"
PBANKA_1342800,0.0384509212570604,"nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative"
PBANKA_1343200,0.000552256806902798,"conserved Plasmodium protein, unknown function"
PBANKA_1343300,1.68917897566725e-14,"proteasome subunit beta type-7, putative"
PBANKA_1343750,4.85887107225168e-05,Plasmodium RNA of unknown function RUF1
PBANKA_1343800,0.0316170902273679,transcriptional regulatory protein sir2a
PBANKA_1344300,1.17988703506907e-05,"chromatin assembly factor 1 subunit, putative"
PBANKA_1345700,2.12161058350879e-06,"GPI transamidase subunit PIG-U, putative"
PBANKA_1346200,1.2521836226784802e-17,"signal peptidase 21 kDa subunit, putative"
PBANKA_1346300,0.006571249320525829,CPW-WPC family protein
